date,panchayat_id,panchayat_name,rain_mm,tmax_c,tmin_c
2025-08-17,A1,ADHATA,6.4,32.2,26.1
2025-08-18,A1,ADHATA,6.6,31.8,26.3
2025-08-19,A1,ADHATA,10.1,30.3,25.7
2025-08-20,A1,ADHATA,3.1,29.9,25.4
2025-08-21,A1,ADHATA,61.0,28.3,24.8
2025-08-22,A1,ADHATA,26.0,30.2,24.3
2025-08-23,A1,ADHATA,10.4,28.7,24.8
2025-08-24,A1,ADHATA,9.8,30.2,24.6
2025-08-25,A1,ADHATA,3.1,31.7,24.9
2025-08-26,A1,ADHATA,1.7,31.9,25.1
2025-08-27,A1,ADHATA,6.7,31.8,25.7
2025-08-28,A1,ADHATA,10.0,30.6,25.7
2025-08-29,A1,ADHATA,23.5,30.1,25.6
2025-08-30,A1,ADHATA,16.3,30.4,25.6
2025-08-31,A1,ADHATA,2.7,32.0,25.1
2025-09-01,A1,ADHATA,22.5,33.5,26.1
2025-09-02,A1,ADHATA,12.4,31.0,25.6
2025-09-03,A1,ADHATA,14.9,29.4,25.0
2025-09-04,A1,ADHATA,12.5,30.1,25.6
2025-09-05,A1,ADHATA,10.1,31.9,25.4
2025-09-06,A1,ADHATA,2.0,32.5,25.2
2025-09-07,A1,ADHATA,0.3,33.1,25.6
2025-09-08,A1,ADHATA,0.2,32.9,25.7
2025-09-09,A1,ADHATA,0.2,33.1,25.7
2025-09-10,A1,ADHATA,0.2,33.6,26.4
2025-09-11,A1,ADHATA,3.3,32.9,26.3
2025-09-12,A1,ADHATA,14.7,31.7,25.3
2025-09-13,A1,ADHATA,8.4,30.7,25.7
2025-09-14,A1,ADHATA,46.5,30.5,26.2
2025-09-15,A1,ADHATA,30.5,29.6,24.2
2025-09-16,A1,ADHATA,11.4,29.5,24.4
2025-09-17,A1,ADHATA,7.5,30.5,24.9
2025-09-18,A1,ADHATA,3.3,31.9,26.1
2025-09-19,A1,ADHATA,14.5,30.7,25.6
2025-09-20,A1,ADHATA,12.8,32.4,25.9
2025-09-21,A1,ADHATA,1.1,32.6,25.4
2025-09-22,A1,ADHATA,15.4,30.3,25.1
2025-09-23,A1,ADHATA,12.8,31.0,24.6
2025-09-24,A1,ADHATA,7.1,31.4,24.9
2025-09-25,A1,ADHATA,22.6,32.7,25.6
2025-09-26,A1,ADHATA,7.0,31.9,25.5
2025-09-27,A1,ADHATA,9.4,30.1,25.6
2025-09-28,A1,ADHATA,6.2,31.8,25.5
2025-09-29,A1,ADHATA,1.3,32.3,25.9
2025-09-30,A1,ADHATA,2.3,32.2,26.3
2025-10-01,A1,ADHATA,18.5,31.5,24.7
2025-10-02,A1,ADHATA,28.7,28.0,24.5
2025-10-03,A1,ADHATA,11.9,29.4,25.2
2025-10-04,A1,ADHATA,9.9,32.0,25.1
2025-10-05,A1,ADHATA,30.1,30.4,24.1
2025-10-06,A1,ADHATA,3.7,29.1,24.6
2025-10-07,A1,ADHATA,5.8,31.2,24.3
2025-10-08,A1,ADHATA,4.4,30.7,24.5
2025-10-09,A1,ADHATA,7.7,31.2,24.6
2025-10-10,A1,ADHATA,10.4,31.3,24.4
2025-10-11,A1,ADHATA,2.9,30.5,24.1
2025-10-12,A1,ADHATA,0.0,31.2,24.3
2025-10-13,A1,ADHATA,0.0,30.6,23.7
2025-10-14,A1,ADHATA,0.0,31.2,23.3
2025-10-15,A1,ADHATA,0.0,31.1,22.9
2025-10-16,A1,ADHATA,0.0,31.0,22.0
2025-10-17,A1,ADHATA,0.0,31.6,22.5
2025-10-18,A1,ADHATA,0.0,31.9,23.9
2025-10-19,A1,ADHATA,0.0,32.9,24.3
2025-10-20,A1,ADHATA,0.0,33.1,23.5
2025-10-21,A1,ADHATA,0.0,33.1,23.5
2025-10-22,A1,ADHATA,0.0,32.4,22.9
2025-10-23,A1,ADHATA,0.0,32.4,23.1
2025-10-24,A1,ADHATA,0.0,32.5,22.7
2025-10-25,A1,ADHATA,0.0,32.3,23.3
2025-10-26,A1,ADHATA,0.0,32.4,24.2
2025-10-27,A1,ADHATA,0.1,32.3,23.9
2025-10-28,A1,ADHATA,0.3,32.6,24.4
2025-10-29,A1,ADHATA,16.2,28.5,24.5
2025-10-30,A1,ADHATA,15.4,30.5,23.8
2025-10-31,A1,ADHATA,0.6,31.6,24.3
2025-11-01,A1,ADHATA,15.8,30.4,25.1
2025-11-02,A1,ADHATA,0.0,28.4,23.2
2025-11-03,A1,ADHATA,0.0,29.7,22.2
2025-11-04,A1,ADHATA,0.0,29.6,19.8
2025-11-05,A1,ADHATA,0.0,29.9,21.3
2025-11-06,A1,ADHATA,0.3,30.2,21.4
2025-11-07,A1,ADHATA,0.0,30.0,22.7
2025-11-08,A1,ADHATA,0.0,29.3,20.0
2025-11-09,A1,ADHATA,0.0,28.2,18.0
2025-11-10,A1,ADHATA,0.0,28.5,18.2
2025-11-11,A1,ADHATA,0.0,27.7,17.2
2025-11-12,A1,ADHATA,0.0,26.8,16.4
2025-11-13,A1,ADHATA,0.0,26.9,16.4
2025-11-14,A1,ADHATA,0.0,26.8,16.3
2025-11-15,A1,ADHATA,0.0,27.2,16.4
2025-11-16,A1,ADHATA,0.0,27.2,16.5
2025-11-17,A1,ADHATA,0.0,27.1,17.5
2025-11-18,A1,ADHATA,0.0,27.9,17.2
2025-11-19,A1,ADHATA,0.0,28.6,16.7
2025-11-20,A1,ADHATA,0.0,28.1,17.4
2025-11-21,A1,ADHATA,0.0,28.3,17.8
2025-11-22,A1,ADHATA,0.0,27.9,17.2
2025-11-23,A1,ADHATA,0.0,27.7,16.7
2025-11-24,A1,ADHATA,0.0,26.7,16.4
2025-11-25,A1,ADHATA,0.0,26.1,15.4
2025-11-26,A1,ADHATA,0.0,25.8,14.7
2025-11-27,A1,ADHATA,0.0,26.7,15.4
2025-11-28,A1,ADHATA,0.0,27.0,16.8
2025-11-29,A1,ADHATA,0.0,26.9,16.8
2025-11-30,A1,ADHATA,0.0,26.9,16.8
2025-12-01,A1,ADHATA,0.0,26.5,16.3
2025-12-02,A1,ADHATA,0.0,26.7,17.2
2025-12-03,A1,ADHATA,0.0,25.9,15.7
2025-12-04,A1,ADHATA,0.0,25.2,14.2
2025-12-05,A1,ADHATA,0.0,25.4,14.7
2025-12-06,A1,ADHATA,0.0,24.4,12.6
2025-12-07,A1,ADHATA,0.0,24.7,13.6
2025-12-08,A1,ADHATA,0.0,24.8,13.8
2025-12-09,A1,ADHATA,0.0,25.0,14.3
2025-12-10,A1,ADHATA,0.0,25.0,14.1
2025-12-11,A1,ADHATA,0.0,24.9,13.7
2025-12-12,A1,ADHATA,0.0,24.9,14.0
2025-12-13,A1,ADHATA,0.0,25.2,14.3
2025-12-14,A1,ADHATA,0.0,26.3,14.5
2025-12-15,A1,ADHATA,0.0,25.9,14.9
2025-12-16,A1,ADHATA,0.0,24.9,14.4
2025-12-17,A1,ADHATA,0.0,25.0,14.1
2025-12-18,A1,ADHATA,0.0,26.2,14.8
2025-12-19,A1,ADHATA,0.0,25.8,15.5
2025-12-20,A1,ADHATA,0.0,23.8,15.5
2025-12-21,A1,ADHATA,0.0,23.4,14.4
2025-12-22,A1,ADHATA,0.0,24.3,14.5
2025-12-23,A1,ADHATA,0.0,23.9,14.0
2025-12-24,A1,ADHATA,0.0,23.5,13.4
2025-12-25,A1,ADHATA,0.0,21.2,11.7
2025-12-26,A1,ADHATA,0.0,21.6,11.0
2025-12-27,A1,ADHATA,0.0,22.8,12.1
2025-12-28,A1,ADHATA,0.0,21.8,12.7
2025-12-29,A1,ADHATA,0.0,20.0,11.8
2025-12-30,A1,ADHATA,0.0,19.2,10.6
2025-12-31,A1,ADHATA,0.0,20.5,9.2
2024-01-01,A2,AMDANGA,0.0,24.8,14.5
2024-01-02,A2,AMDANGA,0.0,23.2,13.1
2024-01-03,A2,AMDANGA,0.0,24.3,12.3
2024-01-04,A2,AMDANGA,0.0,25.1,11.9
2024-01-05,A2,AMDANGA,0.0,25.6,12.6
2024-01-06,A2,AMDANGA,0.0,26.3,13.0
2024-01-07,A2,AMDANGA,0.0,25.9,15.0
2024-01-08,A2,AMDANGA,0.0,25.6,15.2
2024-01-09,A2,AMDANGA,0.0,25.0,13.6
2024-01-10,A2,AMDANGA,0.0,25.6,12.5
2024-01-11,A2,AMDANGA,0.0,24.8,13.4
2024-01-12,A2,AMDANGA,0.0,22.6,11.3
2024-01-13,A2,AMDANGA,0.0,22.5,9.9
2024-01-14,A2,AMDANGA,0.0,22.1,10.2
2024-01-15,A2,AMDANGA,0.0,21.7,10.1
2024-01-16,A2,AMDANGA,0.0,22.0,10.4
2024-01-17,A2,AMDANGA,0.1,23.3,10.1
2024-01-18,A2,AMDANGA,4.2,21.8,14.8
2024-01-19,A2,AMDANGA,0.0,22.9,14.7
2024-01-20,A2,AMDANGA,0.0,22.3,12.4
2024-01-21,A2,AMDANGA,0.0,22.3,13.0
2024-01-22,A2,AMDANGA,0.0,20.9,10.6
2024-01-23,A2,AMDANGA,0.0,22.3,9.0
2024-01-24,A2,AMDANGA,3.2,21.5,15.0
2024-01-25,A2,AMDANGA,0.0,22.8,12.8
2024-01-26,A2,AMDANGA,0.0,22.7,11.9
2024-01-27,A2,AMDANGA,0.0,22.7,10.8
2024-01-28,A2,AMDANGA,0.0,23.3,10.1
2024-01-29,A2,AMDANGA,0.0,24.7,10.8
2024-01-30,A2,AMDANGA,0.7,26.2,12.9
2024-01-31,A2,AMDANGA,27.1,25.1,17.4
2024-02-01,A2,AMDANGA,6.3,24.5,16.2
2024-02-02,A2,AMDANGA,0.1,26.5,16.4
2024-02-03,A2,AMDANGA,0.0,25.8,15.2
2024-02-04,A2,AMDANGA,0.0,26.0,12.4
2024-02-05,A2,AMDANGA,0.0,26.8,14.5
2024-02-06,A2,AMDANGA,0.7,27.0,17.8
2024-02-07,A2,AMDANGA,0.0,25.2,17.9
2024-02-08,A2,AMDANGA,0.0,24.2,14.4
2024-02-09,A2,AMDANGA,0.0,22.9,12.2
2024-02-10,A2,AMDANGA,0.0,24.6,11.4
2024-02-11,A2,AMDANGA,0.0,26.4,11.9
2024-02-12,A2,AMDANGA,0.0,27.3,13.8
2024-02-13,A2,AMDANGA,0.0,28.9,16.7
2024-02-14,A2,AMDANGA,0.0,28.3,15.8
2024-02-15,A2,AMDANGA,0.6,27.8,17.0
2024-02-16,A2,AMDANGA,0.0,28.5,17.3
2024-02-17,A2,AMDANGA,0.0,27.7,15.0
2024-02-18,A2,AMDANGA,0.2,28.6,14.9
2024-02-19,A2,AMDANGA,0.4,29.6,17.8
2024-02-20,A2,AMDANGA,0.3,31.4,20.8
2024-02-21,A2,AMDANGA,0.0,32.7,20.2
2024-02-22,A2,AMDANGA,0.1,28.8,20.5
2024-02-23,A2,AMDANGA,0.0,28.4,19.3
2024-02-24,A2,AMDANGA,0.0,28.2,16.7
2024-02-25,A2,AMDANGA,0.5,25.0,17.9
2024-02-26,A2,AMDANGA,0.0,28.0,16.9
2024-02-27,A2,AMDANGA,0.0,28.5,17.2
2024-02-28,A2,AMDANGA,0.0,29.1,17.8
2024-02-29,A2,AMDANGA,0.0,29.6,17.8
2024-03-01,A2,AMDANGA,0.0,30.2,16.4
2024-03-02,A2,AMDANGA,0.0,30.6,15.9
2024-03-03,A2,AMDANGA,0.2,31.2,18.7
2024-03-04,A2,AMDANGA,1.1,31.2,19.2
2024-03-05,A2,AMDANGA,0.0,30.4,19.8
2024-03-06,A2,AMDANGA,0.0,28.9,17.8
2024-03-07,A2,AMDANGA,0.0,28.3,18.4
2024-03-08,A2,AMDANGA,0.0,29.9,18.4
2024-03-09,A2,AMDANGA,0.0,29.3,15.1
2024-03-10,A2,AMDANGA,0.0,29.2,14.7
2024-03-11,A2,AMDANGA,0.0,30.6,14.5
2024-03-12,A2,AMDANGA,0.0,32.7,19.6
2024-03-13,A2,AMDANGA,0.6,33.6,23.2
2024-03-14,A2,AMDANGA,12.3,31.8,21.5
2024-03-15,A2,AMDANGA,0.9,33.4,21.9
2024-03-16,A2,AMDANGA,1.4,31.7,22.5
2024-03-17,A2,AMDANGA,0.0,31.6,21.4
2024-03-18,A2,AMDANGA,2.0,29.6,21.7
2024-03-19,A2,AMDANGA,11.9,30.2,22.6
2024-03-20,A2,AMDANGA,12.9,23.5,18.4
2024-03-21,A2,AMDANGA,7.4,26.5,18.3
2024-03-22,A2,AMDANGA,0.3,27.5,16.7
2024-03-23,A2,AMDANGA,5.0,31.9,19.1
2024-03-24,A2,AMDANGA,0.0,33.7,23.7
2024-03-25,A2,AMDANGA,15.3,33.0,22.7
2024-03-26,A2,AMDANGA,0.0,32.4,23.8
2024-03-27,A2,AMDANGA,0.1,34.4,22.7
2024-03-28,A2,AMDANGA,0.3,32.8,22.3
2024-03-29,A2,AMDANGA,0.2,34.2,24.7
2024-03-30,A2,AMDANGA,0.3,35.7,24.8
2024-03-31,A2,AMDANGA,4.8,34.7,25.1
2024-04-01,A2,AMDANGA,0.0,36.4,25.1
2024-04-02,A2,AMDANGA,0.0,35.7,23.9
2024-04-03,A2,AMDANGA,0.0,36.0,25.1
2024-04-04,A2,AMDANGA,23.9,37.2,25.9
2024-04-05,A2,AMDANGA,0.0,37.4,26.3
2024-04-06,A2,AMDANGA,0.2,37.8,25.9
2024-04-07,A2,AMDANGA,1.0,36.2,25.8
2024-04-08,A2,AMDANGA,0.0,31.3,22.6
2024-04-09,A2,AMDANGA,0.0,34.7,22.1
2024-04-10,A2,AMDANGA,0.0,35.8,22.7
2024-04-11,A2,AMDANGA,6.0,33.2,23.9
2024-04-12,A2,AMDANGA,0.0,35.0,23.5
2024-04-13,A2,AMDANGA,0.0,36.1,23.7
2024-04-14,A2,AMDANGA,0.0,36.9,23.2
2024-04-15,A2,AMDANGA,0.0,38.2,23.9
2024-04-16,A2,AMDANGA,0.0,38.2,26.3
2024-04-17,A2,AMDANGA,0.0,37.9,27.2
2024-04-18,A2,AMDANGA,0.0,38.3,25.6
2024-04-19,A2,AMDANGA,0.0,40.3,24.9
2024-04-20,A2,AMDANGA,0.0,41.6,26.0
2024-04-21,A2,AMDANGA,0.0,40.8,27.1
2024-04-22,A2,AMDANGA,0.0,39.9,25.9
2024-04-23,A2,AMDANGA,0.0,38.4,26.5
2024-04-24,A2,AMDANGA,0.0,40.2,27.1
2024-04-25,A2,AMDANGA,0.0,40.3,24.8
2024-04-26,A2,AMDANGA,0.0,40.8,27.1
2024-04-27,A2,AMDANGA,0.0,41.4,27.8
2024-04-28,A2,AMDANGA,0.9,40.1,28.3
2024-04-29,A2,AMDANGA,0.0,41.7,28.5
2024-04-30,A2,AMDANGA,0.0,43.7,29.2
2024-05-01,A2,AMDANGA,0.0,41.5,28.7
2024-05-02,A2,AMDANGA,0.0,41.1,29.4
2024-05-03,A2,AMDANGA,0.0,40.2,26.1
2024-05-04,A2,AMDANGA,0.1,39.9,27.4
2024-05-05,A2,AMDANGA,0.5,37.9,28.5
2024-05-06,A2,AMDANGA,86.6,37.3,24.8
2024-05-07,A2,AMDANGA,2.1,33.4,24.3
2024-05-08,A2,AMDANGA,3.6,30.4,23.8
2024-05-09,A2,AMDANGA,9.0,31.3,24.0
2024-05-10,A2,AMDANGA,10.1,31.3,23.6
2024-05-11,A2,AMDANGA,16.1,31.5,25.0
2024-05-12,A2,AMDANGA,3.3,32.7,25.0
2024-05-13,A2,AMDANGA,0.0,33.6,24.0
2024-05-14,A2,AMDANGA,2.5,34.0,25.1
2024-05-15,A2,AMDANGA,0.0,35.2,26.0
2024-05-16,A2,AMDANGA,0.0,35.6,26.1
2024-05-17,A2,AMDANGA,0.0,37.4,27.3
2024-05-18,A2,AMDANGA,0.0,36.5,28.7
2024-05-19,A2,AMDANGA,0.1,33.8,28.8
2024-05-20,A2,AMDANGA,12.9,33.2,26.9
2024-05-21,A2,AMDANGA,7.0,33.3,26.4
2024-05-22,A2,AMDANGA,2.1,33.8,26.7
2024-05-23,A2,AMDANGA,0.0,35.0,26.0
2024-05-24,A2,AMDANGA,0.0,35.6,26.3
2024-05-25,A2,AMDANGA,0.1,36.5,27.4
2024-05-26,A2,AMDANGA,30.6,30.7,26.8
2024-05-27,A2,AMDANGA,70.7,27.6,26.1
2024-05-28,A2,AMDANGA,0.1,35.5,26.4
2024-05-29,A2,AMDANGA,0.0,35.9,29.3
2024-05-30,A2,AMDANGA,0.2,35.3,29.4
2024-05-31,A2,AMDANGA,0.0,34.9,28.5
2024-06-01,A2,AMDANGA,0.8,34.6,28.1
2024-06-02,A2,AMDANGA,2.7,34.2,29.0
2024-06-03,A2,AMDANGA,0.5,34.5,28.3
2024-06-04,A2,AMDANGA,0.0,35.7,28.6
2024-06-05,A2,AMDANGA,0.4,35.8,28.0
2024-06-06,A2,AMDANGA,2.4,36.5,26.7
2024-06-07,A2,AMDANGA,0.0,36.3,25.9
2024-06-08,A2,AMDANGA,0.0,35.6,28.0
2024-06-09,A2,AMDANGA,0.0,36.5,28.2
2024-06-10,A2,AMDANGA,0.0,36.4,28.5
2024-06-11,A2,AMDANGA,0.0,36.7,28.9
2024-06-12,A2,AMDANGA,0.0,35.3,28.3
2024-06-13,A2,AMDANGA,0.0,36.0,28.6
2024-06-14,A2,AMDANGA,0.0,37.2,29.1
2024-06-15,A2,AMDANGA,0.0,37.3,29.4
2024-06-16,A2,AMDANGA,0.0,36.9,29.4
2024-06-17,A2,AMDANGA,0.1,36.8,29.2
2024-06-18,A2,AMDANGA,10.9,32.5,28.4
2024-06-19,A2,AMDANGA,8.1,34.6,28.5
2024-06-20,A2,AMDANGA,31.5,33.8,27.9
2024-06-21,A2,AMDANGA,3.9,32.0,27.2
2024-06-22,A2,AMDANGA,1.9,33.3,26.4
2024-06-23,A2,AMDANGA,3.3,33.6,26.7
2024-06-24,A2,AMDANGA,0.8,34.0,27.2
2024-06-25,A2,AMDANGA,0.6,34.0,28.0
2024-06-26,A2,AMDANGA,0.7,34.3,27.3
2024-06-27,A2,AMDANGA,10.2,32.1,27.4
2024-06-28,A2,AMDANGA,7.8,33.0,27.2
2024-06-29,A2,AMDANGA,7.0,31.6,26.8
2024-06-30,A2,AMDANGA,34.0,32.0,26.4
2024-07-01,A2,AMDANGA,18.6,31.4,25.9
2024-07-02,A2,AMDANGA,25.4,30.5,25.9
2024-07-03,A2,AMDANGA,11.2,30.7,25.8
2024-07-04,A2,AMDANGA,21.9,30.7,25.4
2024-07-05,A2,AMDANGA,27.6,32.4,25.7
2024-07-06,A2,AMDANGA,2.7,32.1,26.1
2024-07-07,A2,AMDANGA,11.7,32.0,26.4
2024-07-08,A2,AMDANGA,1.3,32.3,26.2
2024-07-09,A2,AMDANGA,3.5,31.5,27.0
2024-07-10,A2,AMDANGA,1.8,32.8,27.5
2024-07-11,A2,AMDANGA,27.9,32.8,27.6
2024-07-12,A2,AMDANGA,8.8,32.0,26.0
2024-07-13,A2,AMDANGA,5.5,32.8,25.4
2024-07-14,A2,AMDANGA,3.8,32.6,26.3
2024-07-15,A2,AMDANGA,1.9,32.6,27.0
2024-07-16,A2,AMDANGA,4.2,32.3,26.6
2024-07-17,A2,AMDANGA,6.8,33.1,26.6
2024-07-18,A2,AMDANGA,1.5,33.4,26.7
2024-07-19,A2,AMDANGA,5.6,32.4,27.3
2024-07-20,A2,AMDANGA,2.7,32.4,27.1
2024-07-21,A2,AMDANGA,9.7,32.2,27.0
2024-07-22,A2,AMDANGA,12.6,31.3,26.7
2024-07-23,A2,AMDANGA,15.6,32.3,25.9
2024-07-24,A2,AMDANGA,13.3,32.6,26.6
2024-07-25,A2,AMDANGA,8.7,32.4,26.3
2024-07-26,A2,AMDANGA,21.8,31.4,26.2
2024-07-27,A2,AMDANGA,5.9,32.3,27.0
2024-07-28,A2,AMDANGA,21.8,31.1,26.3
2024-07-29,A2,AMDANGA,8.3,32.0,26.4
2024-07-30,A2,AMDANGA,5.2,33.0,26.2
2024-07-31,A2,AMDANGA,28.3,32.0,25.9
2024-08-01,A2,AMDANGA,67.5,28.9,25.3
2024-08-02,A2,AMDANGA,31.4,30.1,25.6
2024-08-03,A2,AMDANGA,28.2,31.0,24.9
2024-08-04,A2,AMDANGA,38.3,30.9,24.7
2024-08-05,A2,AMDANGA,18.6,32.4,24.8
2024-08-06,A2,AMDANGA,9.9,31.3,26.2
2024-08-07,A2,AMDANGA,3.0,30.5,25.8
2024-08-08,A2,AMDANGA,11.9,31.0,25.9
2024-08-09,A2,AMDANGA,11.5,30.9,25.3
2024-08-10,A2,AMDANGA,32.7,32.2,24.9
2024-08-11,A2,AMDANGA,10.0,32.3,25.1
2024-08-12,A2,AMDANGA,11.5,32.4,25.4
2024-08-13,A2,AMDANGA,13.0,32.3,25.4
2024-08-14,A2,AMDANGA,16.6,32.4,25.0
2024-08-15,A2,AMDANGA,9.2,32.9,25.7
2024-08-16,A2,AMDANGA,1.1,31.3,25.2
2024-08-17,A2,AMDANGA,16.8,32.8,25.3
2024-08-18,A2,AMDANGA,16.5,29.4,25.2
2024-08-19,A2,AMDANGA,17.0,30.6,25.7
2024-08-20,A2,AMDANGA,19.2,30.9,24.8
2024-08-21,A2,AMDANGA,29.5,31.8,24.9
2024-08-22,A2,AMDANGA,24.7,31.5,25.6
2024-08-23,A2,AMDANGA,33.6,30.5,24.6
2024-08-24,A2,AMDANGA,5.0,29.2,25.0
2024-08-25,A2,AMDANGA,42.7,29.4,24.2
2024-08-26,A2,AMDANGA,29.0,29.6,24.6
2024-08-27,A2,AMDANGA,23.8,30.5,24.6
2024-08-28,A2,AMDANGA,6.8,32.0,24.7
2024-08-29,A2,AMDANGA,5.5,32.3,25.5
2024-08-30,A2,AMDANGA,0.3,32.9,24.9
2024-08-31,A2,AMDANGA,3.6,32.3,26.2
2024-09-01,A2,AMDANGA,10.6,30.5,26.2
2024-09-02,A2,AMDANGA,3.0,32.2,25.5
2024-09-03,A2,AMDANGA,6.7,31.9,25.3
2024-09-04,A2,AMDANGA,9.4,31.4,25.6
2024-09-05,A2,AMDANGA,3.1,32.4,25.4
2024-09-06,A2,AMDANGA,2.3,33.2,25.9
2024-09-07,A2,AMDANGA,14.8,33.6,25.5
2024-09-08,A2,AMDANGA,7.7,32.1,26.2
2024-09-09,A2,AMDANGA,3.6,32.3,26.5
2024-09-10,A2,AMDANGA,5.7,31.6,25.9
2024-09-11,A2,AMDANGA,10.0,32.3,26.1
2024-09-12,A2,AMDANGA,15.9,32.0,26.2
2024-09-13,A2,AMDANGA,28.3,32.2,25.7
2024-09-14,A2,AMDANGA,48.7,27.6,25.1
2024-09-15,A2,AMDANGA,18.8,28.6,24.9
2024-09-16,A2,AMDANGA,16.9,27.9,25.2
2024-09-17,A2,AMDANGA,0.2,32.3,25.6
2024-09-18,A2,AMDANGA,0.0,32.8,24.4
2024-09-19,A2,AMDANGA,3.2,32.8,25.8
2024-09-20,A2,AMDANGA,0.6,33.9,26.4
2024-09-21,A2,AMDANGA,3.7,33.4,26.1
2024-09-22,A2,AMDANGA,0.0,34.1,26.8
2024-09-23,A2,AMDANGA,8.0,34.1,26.1
2024-09-24,A2,AMDANGA,10.5,30.7,26.3
2024-09-25,A2,AMDANGA,26.3,28.8,24.1
2024-09-26,A2,AMDANGA,26.5,28.4,24.4
2024-09-27,A2,AMDANGA,12.2,30.8,24.6
2024-09-28,A2,AMDANGA,4.1,31.6,25.0
2024-09-29,A2,AMDANGA,5.5,32.2,26.2
2024-09-30,A2,AMDANGA,0.4,33.2,26.0
2024-10-01,A2,AMDANGA,9.5,34.0,26.4
2024-10-02,A2,AMDANGA,8.4,32.1,24.6
2024-10-03,A2,AMDANGA,19.3,30.8,26.0
2024-10-04,A2,AMDANGA,31.9,30.4,24.8
2024-10-05,A2,AMDANGA,22.9,30.4,24.7
2024-10-06,A2,AMDANGA,7.9,30.4,24.5
2024-10-07,A2,AMDANGA,9.6,30.9,24.0
2024-10-08,A2,AMDANGA,8.3,30.7,25.3
2024-10-09,A2,AMDANGA,10.3,30.3,24.8
2024-10-10,A2,AMDANGA,12.4,30.7,24.7
2024-10-11,A2,AMDANGA,5.3,32.0,25.2
2024-10-12,A2,AMDANGA,6.9,31.9,24.6
2024-10-13,A2,AMDANGA,1.2,32.0,24.6
2024-10-14,A2,AMDANGA,0.0,32.1,23.9
2024-10-15,A2,AMDANGA,9.0,31.6,24.3
2024-10-16,A2,AMDANGA,0.1,31.3,23.9
2024-10-17,A2,AMDANGA,8.2,31.1,23.8
2024-10-18,A2,AMDANGA,5.4,29.5,23.4
2024-10-19,A2,AMDANGA,9.0,30.2,23.4
2024-10-20,A2,AMDANGA,0.0,30.6,23.5
2024-10-21,A2,AMDANGA,0.0,30.6,23.7
2024-10-22,A2,AMDANGA,0.0,31.0,22.6
2024-10-23,A2,AMDANGA,12.6,29.9,24.0
2024-10-24,A2,AMDANGA,14.5,27.1,24.1
2024-10-25,A2,AMDANGA,28.6,25.9,23.7
2024-10-26,A2,AMDANGA,2.8,31.5,24.5
2024-10-27,A2,AMDANGA,0.3,31.1,23.5
2024-10-28,A2,AMDANGA,0.3,31.4,23.1
2024-10-29,A2,AMDANGA,0.0,31.3,23.4
2024-10-30,A2,AMDANGA,0.6,31.1,23.6
2024-10-31,A2,AMDANGA,0.8,31.2,23.8
2024-11-01,A2,AMDANGA,0.0,32.3,23.0
2024-11-02,A2,AMDANGA,0.0,31.4,20.9
2024-11-03,A2,AMDANGA,0.0,30.7,20.6
2024-11-04,A2,AMDANGA,0.0,30.5,20.8
2024-11-05,A2,AMDANGA,0.4,29.8,21.9
2024-11-06,A2,AMDANGA,0.5,29.4,21.8
2024-11-07,A2,AMDANGA,0.3,30.0,20.6
2024-11-08,A2,AMDANGA,0.0,30.2,21.4
2024-11-09,A2,AMDANGA,0.0,29.7,20.9
2024-11-10,A2,AMDANGA,0.0,30.1,20.4
2024-11-11,A2,AMDANGA,0.0,30.2,20.2
2024-11-12,A2,AMDANGA,0.0,30.2,19.8
2024-11-13,A2,AMDANGA,0.0,31.2,20.3
2024-11-14,A2,AMDANGA,0.0,31.1,20.2
2024-11-15,A2,AMDANGA,0.0,30.9,19.0
2024-11-16,A2,AMDANGA,0.0,29.7,17.8
2024-11-17,A2,AMDANGA,0.0,29.1,17.8
2024-11-18,A2,AMDANGA,0.0,28.8,17.1
2024-11-19,A2,AMDANGA,0.0,28.3,17.6
2024-11-20,A2,AMDANGA,0.0,29.4,17.4
2024-11-21,A2,AMDANGA,0.0,29.2,18.4
2024-11-22,A2,AMDANGA,0.0,29.2,17.9
2024-11-23,A2,AMDANGA,0.0,29.0,17.7
2024-11-24,A2,AMDANGA,0.0,28.4,16.5
2024-11-25,A2,AMDANGA,0.0,27.8,16.2
2024-11-26,A2,AMDANGA,0.0,27.8,16.1
2024-11-27,A2,AMDANGA,0.0,28.3,16.4
2024-11-28,A2,AMDANGA,0.0,28.1,16.9
2024-11-29,A2,AMDANGA,0.3,27.1,19.6
2024-11-30,A2,AMDANGA,19.3,23.2,18.5
2024-12-01,A2,AMDANGA,0.0,28.1,18.3
2024-12-02,A2,AMDANGA,0.3,22.8,19.1
2024-12-03,A2,AMDANGA,0.0,28.3,18.2
2024-12-04,A2,AMDANGA,0.0,27.9,16.2
2024-12-05,A2,AMDANGA,0.0,28.8,15.6
2024-12-06,A2,AMDANGA,0.0,27.0,15.4
2024-12-07,A2,AMDANGA,0.0,25.9,14.0
2024-12-08,A2,AMDANGA,0.0,25.6,13.1
2024-12-09,A2,AMDANGA,0.0,26.0,14.4
2024-12-10,A2,AMDANGA,0.2,26.0,16.2
2024-12-11,A2,AMDANGA,0.0,24.3,14.2
2024-12-12,A2,AMDANGA,0.0,23.8,12.1
2024-12-13,A2,AMDANGA,0.0,23.4,11.4
2024-12-14,A2,AMDANGA,0.0,23.2,11.8
